user_id,item_id,rating
8842281e1d1347389f2ab93d60773d4d,629604,4
8842281e1d1347389f2ab93d60773d4d,29893493,5
8842281e1d1347389f2ab93d60773d4d,1953,4
8842281e1d1347389f2ab93d60773d4d,136251,5
8842281e1d1347389f2ab93d60773d4d,6,5
8842281e1d1347389f2ab93d60773d4d,2,5
8842281e1d1347389f2ab93d60773d4d,12567957,4
8842281e1d1347389f2ab93d60773d4d,3388,5
8842281e1d1347389f2ab93d60773d4d,1536419,4
8842281e1d1347389f2ab93d60773d4d,1003378,4
8842281e1d1347389f2ab93d60773d4d,1903878,4
8842281e1d1347389f2ab93d60773d4d,304889,5
8842281e1d1347389f2ab93d60773d4d,2674,5
8842281e1d1347389f2ab93d60773d4d,231264,4
8842281e1d1347389f2ab93d60773d4d,41804,5
8842281e1d1347389f2ab93d60773d4d,128029,5
8842281e1d1347389f2ab93d60773d4d,874,5
8842281e1d1347389f2ab93d60773d4d,347610,4
8842281e1d1347389f2ab93d60773d4d,14366,4
8842281e1d1347389f2ab93d60773d4d,1202,4
8842281e1d1347389f2ab93d60773d4d,11297044,5
8842281e1d1347389f2ab93d60773d4d,17290220,5
8842281e1d1347389f2ab93d60773d4d,211099,5
8842281e1d1347389f2ab93d60773d4d,517266,4
23be2c07c1dd24c557aaa7c42c5cfd03,13351120,5
23be2c07c1dd24c557aaa7c42c5cfd03,9279734,4
23be2c07c1dd24c557aaa7c42c5cfd03,8789318,4
23be2c07c1dd24c557aaa7c42c5cfd03,16253406,4
24c32602f697dfc4cc7634df4e96fa8b,9462738,4
24c32602f697dfc4cc7634df4e96fa8b,10237568,5
24c32602f697dfc4cc7634df4e96fa8b,2660355,4
24c32602f697dfc4cc7634df4e96fa8b,10803573,4
24c32602f697dfc4cc7634df4e96fa8b,4471443,4
24c32602f697dfc4cc7634df4e96fa8b,6678957,4
24c32602f697dfc4cc7634df4e96fa8b,706513,4
24c32602f697dfc4cc7634df4e96fa8b,348730,4
24c32602f697dfc4cc7634df4e96fa8b,15904039,5
24c32602f697dfc4cc7634df4e96fa8b,118830,4
24c32602f697dfc4cc7634df4e96fa8b,11595838,5
24c32602f697dfc4cc7634df4e96fa8b,13218112,5
24c32602f697dfc4cc7634df4e96fa8b,9170147,5
24c32602f697dfc4cc7634df4e96fa8b,3405576,5
24c32602f697dfc4cc7634df4e96fa8b,1543759,5
24c32602f697dfc4cc7634df4e96fa8b,1159413,4
24c32602f697dfc4cc7634df4e96fa8b,13481792,5
24c32602f697dfc4cc7634df4e96fa8b,6784858,5
24c32602f697dfc4cc7634df4e96fa8b,6417526,5
24c32602f697dfc4cc7634df4e96fa8b,1304961,4
24c32602f697dfc4cc7634df4e96fa8b,5043,5
24c32602f697dfc4cc7634df4e96fa8b,15021306,5
24c32602f697dfc4cc7634df4e96fa8b,16045068,5
24c32602f697dfc4cc7634df4e96fa8b,13236179,4
24c32602f697dfc4cc7634df4e96fa8b,12042127,5
24c32602f697dfc4cc7634df4e96fa8b,17906160,5
24c32602f697dfc4cc7634df4e96fa8b,1331130,4
24c32602f697dfc4cc7634df4e96fa8b,10844515,4
24c32602f697dfc4cc7634df4e96fa8b,13556307,5
24c32602f697dfc4cc7634df4e96fa8b,13506379,5
24c32602f697dfc4cc7634df4e96fa8b,13062655,5
24c32602f697dfc4cc7634df4e96fa8b,13142981,5
24c32602f697dfc4cc7634df4e96fa8b,12005710,4
24c32602f697dfc4cc7634df4e96fa8b,11520906,5
24c32602f697dfc4cc7634df4e96fa8b,9511818,5
24c32602f697dfc4cc7634df4e96fa8b,8727528,5
24c32602f697dfc4cc7634df4e96fa8b,4051885,5
24c32602f697dfc4cc7634df4e96fa8b,13514656,4
24c32602f697dfc4cc7634df4e96fa8b,13167035,5
24c32602f697dfc4cc7634df4e96fa8b,9106120,5
24c32602f697dfc4cc7634df4e96fa8b,2796617,4
24c32602f697dfc4cc7634df4e96fa8b,14050,5
24c32602f697dfc4cc7634df4e96fa8b,7457122,5
24c32602f697dfc4cc7634df4e96fa8b,7484609,5
24c32602f697dfc4cc7634df4e96fa8b,9256468,5
24c32602f697dfc4cc7634df4e96fa8b,13063005,5
24c32602f697dfc4cc7634df4e96fa8b,11096010,5
24c32602f697dfc4cc7634df4e96fa8b,12496783,5
24c32602f697dfc4cc7634df4e96fa8b,32145,5
24c32602f697dfc4cc7634df4e96fa8b,13063245,5
24c32602f697dfc4cc7634df4e96fa8b,8061278,5
24c32602f697dfc4cc7634df4e96fa8b,8883380,4
24c32602f697dfc4cc7634df4e96fa8b,9235164,4
24c32602f697dfc4cc7634df4e96fa8b,15764872,5
24c32602f697dfc4cc7634df4e96fa8b,2447155,5
24c32602f697dfc4cc7634df4e96fa8b,953053,5
24c32602f697dfc4cc7634df4e96fa8b,615350,5
24c32602f697dfc4cc7634df4e96fa8b,13611878,5
24c32602f697dfc4cc7634df4e96fa8b,18776218,5
24c32602f697dfc4cc7634df4e96fa8b,11530953,5
24c32602f697dfc4cc7634df4e96fa8b,843164,5
24c32602f697dfc4cc7634df4e96fa8b,512429,4
24c32602f697dfc4cc7634df4e96fa8b,12297744,5
24c32602f697dfc4cc7634df4e96fa8b,8496073,5
24c32602f697dfc4cc7634df4e96fa8b,10182541,4
24c32602f697dfc4cc7634df4e96fa8b,5064,5
24c32602f697dfc4cc7634df4e96fa8b,414771,4
9daf8b2193b374032ad73e468bd117fd,23761088,5
9daf8b2193b374032ad73e468bd117fd,22755378,5
9daf8b2193b374032ad73e468bd117fd,15990969,5
9daf8b2193b374032ad73e468bd117fd,17325147,5
9daf8b2193b374032ad73e468bd117fd,23463467,5
9daf8b2193b374032ad73e468bd117fd,17312777,5
9daf8b2193b374032ad73e468bd117fd,19504931,5
9daf8b2193b374032ad73e468bd117fd,16004926,4
9daf8b2193b374032ad73e468bd117fd,18880684,4
9daf8b2193b374032ad73e468bd117fd,11870085,5
9daf8b2193b374032ad73e468bd117fd,20876898,5
70789eb6baa01af98f710fa7617b9164,28220676,4
70789eb6baa01af98f710fa7617b9164,25329437,4
70789eb6baa01af98f710fa7617b9164,818056,4
70789eb6baa01af98f710fa7617b9164,862631,5
70789eb6baa01af98f710fa7617b9164,93124,4
70789eb6baa01af98f710fa7617b9164,43509,4
70789eb6baa01af98f710fa7617b9164,224912,4
70789eb6baa01af98f710fa7617b9164,72193,4
70789eb6baa01af98f710fa7617b9164,15814887,4
70789eb6baa01af98f710fa7617b9164,22738693,4
70789eb6baa01af98f710fa7617b9164,13039884,4
70789eb6baa01af98f710fa7617b9164,91474,4
70789eb6baa01af98f710fa7617b9164,9969571,4
70789eb6baa01af98f710fa7617b9164,665462,5
70789eb6baa01af98f710fa7617b9164,28220871,4
70789eb6baa01af98f710fa7617b9164,23848027,4
5f00ee2f4a24e8e63eddbd7146a9aeee,1589613,4
5f00ee2f4a24e8e63eddbd7146a9aeee,19318,4
5f00ee2f4a24e8e63eddbd7146a9aeee,16137205,5
5f00ee2f4a24e8e63eddbd7146a9aeee,3150842,4
5f00ee2f4a24e8e63eddbd7146a9aeee,317547,5
5f00ee2f4a24e8e63eddbd7146a9aeee,121127,4
5f00ee2f4a24e8e63eddbd7146a9aeee,761732,4
5f00ee2f4a24e8e63eddbd7146a9aeee,410910,4
5f00ee2f4a24e8e63eddbd7146a9aeee,234184,4
5f00ee2f4a24e8e63eddbd7146a9aeee,291249,4
5f00ee2f4a24e8e63eddbd7146a9aeee,10138607,4
63e9bcac498ace1c836ad787ba483c18,18271496,4
63e9bcac498ace1c836ad787ba483c18,2844539,4
63e9bcac498ace1c836ad787ba483c18,2844541,5
63e9bcac498ace1c836ad787ba483c18,17563672,4
63e9bcac498ace1c836ad787ba483c18,17563668,5
63e9bcac498ace1c836ad787ba483c18,12977854,5
63e9bcac498ace1c836ad787ba483c18,36254,5
63e9bcac498ace1c836ad787ba483c18,17843473,5
63e9bcac498ace1c836ad787ba483c18,22066787,5
63e9bcac498ace1c836ad787ba483c18,17280075,4
63e9bcac498ace1c836ad787ba483c18,22859754,5
63e9bcac498ace1c836ad787ba483c18,23204841,5
63e9bcac498ace1c836ad787ba483c18,22729129,4
63e9bcac498ace1c836ad787ba483c18,1066504,4
63e9bcac498ace1c836ad787ba483c18,1781113,4
d404c664cbcffb56b2ad4981e672ee09,3120143,4
d404c664cbcffb56b2ad4981e672ee09,7003734,4
d404c664cbcffb56b2ad4981e672ee09,6343963,5
d404c664cbcffb56b2ad4981e672ee09,6689218,4
d404c664cbcffb56b2ad4981e672ee09,25823592,4
d404c664cbcffb56b2ad4981e672ee09,1977678,5
d404c664cbcffb56b2ad4981e672ee09,7452939,5
d404c664cbcffb56b2ad4981e672ee09,16039774,5
d404c664cbcffb56b2ad4981e672ee09,4613804,5
d404c664cbcffb56b2ad4981e672ee09,22729927,4
d404c664cbcffb56b2ad4981e672ee09,15573925,5
d404c664cbcffb56b2ad4981e672ee09,16640,5
d404c664cbcffb56b2ad4981e672ee09,5948718,4
d404c664cbcffb56b2ad4981e672ee09,8018454,5
d404c664cbcffb56b2ad4981e672ee09,5894734,5
d404c664cbcffb56b2ad4981e672ee09,5885783,5
d404c664cbcffb56b2ad4981e672ee09,28505039,5
d404c664cbcffb56b2ad4981e672ee09,63040,5
d404c664cbcffb56b2ad4981e672ee09,13287186,5
d404c664cbcffb56b2ad4981e672ee09,17412918,5
d404c664cbcffb56b2ad4981e672ee09,13088318,5
d404c664cbcffb56b2ad4981e672ee09,17562855,5
d404c664cbcffb56b2ad4981e672ee09,6250071,4
d404c664cbcffb56b2ad4981e672ee09,11315161,5
d404c664cbcffb56b2ad4981e672ee09,6130845,5
d404c664cbcffb56b2ad4981e672ee09,6375489,5
d404c664cbcffb56b2ad4981e672ee09,7937226,5
d404c664cbcffb56b2ad4981e672ee09,4653511,4
d404c664cbcffb56b2ad4981e672ee09,12072225,5
d404c664cbcffb56b2ad4981e672ee09,5886412,4
d404c664cbcffb56b2ad4981e672ee09,5999228,4
d404c664cbcffb56b2ad4981e672ee09,17611941,5
d404c664cbcffb56b2ad4981e672ee09,10264512,5
d404c664cbcffb56b2ad4981e672ee09,6441185,5
d404c664cbcffb56b2ad4981e672ee09,13617756,4
d404c664cbcffb56b2ad4981e672ee09,3347854,5
d404c664cbcffb56b2ad4981e672ee09,13636818,4
d404c664cbcffb56b2ad4981e672ee09,6464825,4
d404c664cbcffb56b2ad4981e672ee09,6636650,5
d404c664cbcffb56b2ad4981e672ee09,29620771,5
d404c664cbcffb56b2ad4981e672ee09,5900556,4
d404c664cbcffb56b2ad4981e672ee09,18245659,4
d404c664cbcffb56b2ad4981e672ee09,11641407,5
d404c664cbcffb56b2ad4981e672ee09,8462076,5
d404c664cbcffb56b2ad4981e672ee09,13511798,4
d404c664cbcffb56b2ad4981e672ee09,28596521,4
6de6cf8fc31d9defb5557ae1f8077927,9418327,4
6de6cf8fc31d9defb5557ae1f8077927,821801,5
6de6cf8fc31d9defb5557ae1f8077927,2013845,5
6de6cf8fc31d9defb5557ae1f8077927,43369,4
6de6cf8fc31d9defb5557ae1f8077927,2042248,4
6de6cf8fc31d9defb5557ae1f8077927,8855321,4
6de6cf8fc31d9defb5557ae1f8077927,11428806,4
6de6cf8fc31d9defb5557ae1f8077927,3836,4
6de6cf8fc31d9defb5557ae1f8077927,113429,4
6de6cf8fc31d9defb5557ae1f8077927,23834688,5
6de6cf8fc31d9defb5557ae1f8077927,2767052,4
6de6cf8fc31d9defb5557ae1f8077927,1821187,5
6de6cf8fc31d9defb5557ae1f8077927,3278246,4
6de6cf8fc31d9defb5557ae1f8077927,441665,4
6de6cf8fc31d9defb5557ae1f8077927,11210802,4
6de6cf8fc31d9defb5557ae1f8077927,12139963,4
6de6cf8fc31d9defb5557ae1f8077927,12875162,5
6de6cf8fc31d9defb5557ae1f8077927,821802,4
6de6cf8fc31d9defb5557ae1f8077927,392274,4
6de6cf8fc31d9defb5557ae1f8077927,10746145,4
21a35e5b741f5fedef8e5ef9c627e002,13484184,4
21a35e5b741f5fedef8e5ef9c627e002,14061559,4
21a35e5b741f5fedef8e5ef9c627e002,17207083,5
21a35e5b741f5fedef8e5ef9c627e002,15712132,5
eab84278f319eac6fbdb0755f94dfa75,34851812,4
eab84278f319eac6fbdb0755f94dfa75,12811484,4
eab84278f319eac6fbdb0755f94dfa75,25275302,4
eab84278f319eac6fbdb0755f94dfa75,12675389,5
eab84278f319eac6fbdb0755f94dfa75,11517709,4
eab84278f319eac6fbdb0755f94dfa75,12395362,5
eab84278f319eac6fbdb0755f94dfa75,15771083,5
eab84278f319eac6fbdb0755f94dfa75,20926278,4
eab84278f319eac6fbdb0755f94dfa75,16071831,4
eab84278f319eac6fbdb0755f94dfa75,22822858,5
eab84278f319eac6fbdb0755f94dfa75,11113825,4
eab84278f319eac6fbdb0755f94dfa75,18334057,4
eab84278f319eac6fbdb0755f94dfa75,19083215,5
eab84278f319eac6fbdb0755f94dfa75,32616800,5
eab84278f319eac6fbdb0755f94dfa75,26847374,5
eab84278f319eac6fbdb0755f94dfa75,12043798,5
eab84278f319eac6fbdb0755f94dfa75,25390433,4
eab84278f319eac6fbdb0755f94dfa75,18624251,4
8bf8f800292ea92d7542b9b8d2960d76,6219415,5
8bf8f800292ea92d7542b9b8d2960d76,6801453,4
8bf8f800292ea92d7542b9b8d2960d76,5308,4
8bf8f800292ea92d7542b9b8d2960d76,25635774,5
8bf8f800292ea92d7542b9b8d2960d76,5886310,4
8bf8f800292ea92d7542b9b8d2960d76,5781174,4
8bf8f800292ea92d7542b9b8d2960d76,8239301,5
8bf8f800292ea92d7542b9b8d2960d76,3438000,5
8bf8f800292ea92d7542b9b8d2960d76,141352,4
8bf8f800292ea92d7542b9b8d2960d76,2498952,5
8bf8f800292ea92d7542b9b8d2960d76,27272010,4
8bf8f800292ea92d7542b9b8d2960d76,6348442,4
8bf8f800292ea92d7542b9b8d2960d76,24981611,4
8bf8f800292ea92d7542b9b8d2960d76,13637412,4
8bf8f800292ea92d7542b9b8d2960d76,2165,5
8bf8f800292ea92d7542b9b8d2960d76,132391,5
8bf8f800292ea92d7542b9b8d2960d76,1679601,4
8bf8f800292ea92d7542b9b8d2960d76,22447885,5
8bf8f800292ea92d7542b9b8d2960d76,18596448,5
8bf8f800292ea92d7542b9b8d2960d76,10569,4
8bf8f800292ea92d7542b9b8d2960d76,3821917,4
8bf8f800292ea92d7542b9b8d2960d76,3729763,4
8bf8f800292ea92d7542b9b8d2960d76,361459,4
57bc780fa5034e6c6e8ac64e732ef1f3,13166598,4
57bc780fa5034e6c6e8ac64e732ef1f3,6136798,4
57bc780fa5034e6c6e8ac64e732ef1f3,23167775,4
57bc780fa5034e6c6e8ac64e732ef1f3,25074849,4
57bc780fa5034e6c6e8ac64e732ef1f3,28818635,4
57bc780fa5034e6c6e8ac64e732ef1f3,12959045,4
57bc780fa5034e6c6e8ac64e732ef1f3,18843832,4
57bc780fa5034e6c6e8ac64e732ef1f3,5129,4
57bc780fa5034e6c6e8ac64e732ef1f3,102920,5
57bc780fa5034e6c6e8ac64e732ef1f3,13000768,5
57bc780fa5034e6c6e8ac64e732ef1f3,17287069,5
57bc780fa5034e6c6e8ac64e732ef1f3,102324,4
57bc780fa5034e6c6e8ac64e732ef1f3,76778,5
57bc780fa5034e6c6e8ac64e732ef1f3,4721942,4
57bc780fa5034e6c6e8ac64e732ef1f3,23866086,4
57bc780fa5034e6c6e8ac64e732ef1f3,13154441,4
57bc780fa5034e6c6e8ac64e732ef1f3,2375192,4
57bc780fa5034e6c6e8ac64e732ef1f3,7283336,4
57bc780fa5034e6c6e8ac64e732ef1f3,13432146,4
57bc780fa5034e6c6e8ac64e732ef1f3,27111324,5
57bc780fa5034e6c6e8ac64e732ef1f3,6455661,4
57bc780fa5034e6c6e8ac64e732ef1f3,1782543,4
57bc780fa5034e6c6e8ac64e732ef1f3,16059657,4
57bc780fa5034e6c6e8ac64e732ef1f3,6408520,4
57bc780fa5034e6c6e8ac64e732ef1f3,18775475,4
57bc780fa5034e6c6e8ac64e732ef1f3,16284969,4
57bc780fa5034e6c6e8ac64e732ef1f3,26779831,4
57bc780fa5034e6c6e8ac64e732ef1f3,25326619,4
57bc780fa5034e6c6e8ac64e732ef1f3,24366586,4
57bc780fa5034e6c6e8ac64e732ef1f3,13773346,5
57bc780fa5034e6c6e8ac64e732ef1f3,28818221,4
57bc780fa5034e6c6e8ac64e732ef1f3,18404435,4
57bc780fa5034e6c6e8ac64e732ef1f3,77390,4
57bc780fa5034e6c6e8ac64e732ef1f3,329069,4
57bc780fa5034e6c6e8ac64e732ef1f3,585704,4
57bc780fa5034e6c6e8ac64e732ef1f3,6406112,4
57bc780fa5034e6c6e8ac64e732ef1f3,6218007,4
57bc780fa5034e6c6e8ac64e732ef1f3,444381,4
57bc780fa5034e6c6e8ac64e732ef1f3,9204623,4
57bc780fa5034e6c6e8ac64e732ef1f3,23130299,4
57bc780fa5034e6c6e8ac64e732ef1f3,27163013,4
57bc780fa5034e6c6e8ac64e732ef1f3,26571429,4
57bc780fa5034e6c6e8ac64e732ef1f3,13591145,4
57bc780fa5034e6c6e8ac64e732ef1f3,9516,4
57bc780fa5034e6c6e8ac64e732ef1f3,7840940,5
57bc780fa5034e6c6e8ac64e732ef1f3,3723173,5
57bc780fa5034e6c6e8ac64e732ef1f3,20625032,5
57bc780fa5034e6c6e8ac64e732ef1f3,9821410,4
57bc780fa5034e6c6e8ac64e732ef1f3,18490563,4
57bc780fa5034e6c6e8ac64e732ef1f3,22752445,4
57bc780fa5034e6c6e8ac64e732ef1f3,18189479,5
57bc780fa5034e6c6e8ac64e732ef1f3,22487952,5
57bc780fa5034e6c6e8ac64e732ef1f3,17346698,4
57bc780fa5034e6c6e8ac64e732ef1f3,8693600,4
57bc780fa5034e6c6e8ac64e732ef1f3,21556001,4
57bc780fa5034e6c6e8ac64e732ef1f3,7352320,4
57bc780fa5034e6c6e8ac64e732ef1f3,28116811,4
57bc780fa5034e6c6e8ac64e732ef1f3,15815613,4
57bc780fa5034e6c6e8ac64e732ef1f3,23492360,4
57bc780fa5034e6c6e8ac64e732ef1f3,29499026,5
57bc780fa5034e6c6e8ac64e732ef1f3,21412395,4
57bc780fa5034e6c6e8ac64e732ef1f3,18143825,4
57bc780fa5034e6c6e8ac64e732ef1f3,17571501,4
57bc780fa5034e6c6e8ac64e732ef1f3,17164564,4
57bc780fa5034e6c6e8ac64e732ef1f3,18813642,4
57bc780fa5034e6c6e8ac64e732ef1f3,19351043,4
57bc780fa5034e6c6e8ac64e732ef1f3,8459051,4
57bc780fa5034e6c6e8ac64e732ef1f3,634790,4
57bc780fa5034e6c6e8ac64e732ef1f3,43562,4
57bc780fa5034e6c6e8ac64e732ef1f3,23848561,4
57bc780fa5034e6c6e8ac64e732ef1f3,10767466,4
d3cafad4b3bcae5e7b3a3fcbbea8706a,821583,5
d3cafad4b3bcae5e7b3a3fcbbea8706a,613268,4
d3cafad4b3bcae5e7b3a3fcbbea8706a,3314369,4
1401f90a0aa163b6cd80d05a5bd8c376,22455614,4
1401f90a0aa163b6cd80d05a5bd8c376,18393204,5
1401f90a0aa163b6cd80d05a5bd8c376,17970485,5
1401f90a0aa163b6cd80d05a5bd8c376,17928420,5
1401f90a0aa163b6cd80d05a5bd8c376,26401081,4
1401f90a0aa163b6cd80d05a5bd8c376,21356285,5
1401f90a0aa163b6cd80d05a5bd8c376,19892106,5
1401f90a0aa163b6cd80d05a5bd8c376,18377056,5
1401f90a0aa163b6cd80d05a5bd8c376,16000770,5
1401f90a0aa163b6cd80d05a5bd8c376,9566822,5
1401f90a0aa163b6cd80d05a5bd8c376,15790312,5
1401f90a0aa163b6cd80d05a5bd8c376,7176936,5
1401f90a0aa163b6cd80d05a5bd8c376,23528304,5
1401f90a0aa163b6cd80d05a5bd8c376,24377814,4
1401f90a0aa163b6cd80d05a5bd8c376,1117363,5
1401f90a0aa163b6cd80d05a5bd8c376,22032418,5
1401f90a0aa163b6cd80d05a5bd8c376,19085240,5
1401f90a0aa163b6cd80d05a5bd8c376,19540654,4
1401f90a0aa163b6cd80d05a5bd8c376,18339744,5
1401f90a0aa163b6cd80d05a5bd8c376,12458914,5
1401f90a0aa163b6cd80d05a5bd8c376,17612631,5
1401f90a0aa163b6cd80d05a5bd8c376,13625806,4
1401f90a0aa163b6cd80d05a5bd8c376,13625800,4
1401f90a0aa163b6cd80d05a5bd8c376,6213731,5
1401f90a0aa163b6cd80d05a5bd8c376,11407933,5
1401f90a0aa163b6cd80d05a5bd8c376,17697452,4
1401f90a0aa163b6cd80d05a5bd8c376,18305162,5
1401f90a0aa163b6cd80d05a5bd8c376,7748743,5
1401f90a0aa163b6cd80d05a5bd8c376,25004365,4
1401f90a0aa163b6cd80d05a5bd8c376,20491709,4
5c0424eca81b0bda37e4fa708b510d01,33232027,5
5c0424eca81b0bda37e4fa708b510d01,30687788,4
5c0424eca81b0bda37e4fa708b510d01,10518509,5
5c0424eca81b0bda37e4fa708b510d01,66559,4
5c0424eca81b0bda37e4fa708b510d01,8442457,5
5c0424eca81b0bda37e4fa708b510d01,31832109,5
5c0424eca81b0bda37e4fa708b510d01,32054095,5
546af28d8a2bef77ebafb38a72737cff,17288591,5
546af28d8a2bef77ebafb38a72737cff,21440590,5
546af28d8a2bef77ebafb38a72737cff,18527586,5
546af28d8a2bef77ebafb38a72737cff,17623510,5
546af28d8a2bef77ebafb38a72737cff,15815078,4
546af28d8a2bef77ebafb38a72737cff,1646631,4
546af28d8a2bef77ebafb38a72737cff,18059815,5
546af28d8a2bef77ebafb38a72737cff,16110407,5
546af28d8a2bef77ebafb38a72737cff,17293259,5
546af28d8a2bef77ebafb38a72737cff,11880626,5
546af28d8a2bef77ebafb38a72737cff,16280977,5
546af28d8a2bef77ebafb38a72737cff,18652806,5
546af28d8a2bef77ebafb38a72737cff,18147175,5
546af28d8a2bef77ebafb38a72737cff,18059984,5
546af28d8a2bef77ebafb38a72737cff,16110353,4
546af28d8a2bef77ebafb38a72737cff,18652833,5
546af28d8a2bef77ebafb38a72737cff,18059811,5
546af28d8a2bef77ebafb38a72737cff,19150942,5
546af28d8a2bef77ebafb38a72737cff,13547154,5
546af28d8a2bef77ebafb38a72737cff,22461028,5
546af28d8a2bef77ebafb38a72737cff,14356542,4
546af28d8a2bef77ebafb38a72737cff,16923135,5
546af28d8a2bef77ebafb38a72737cff,17623509,5
546af28d8a2bef77ebafb38a72737cff,17384515,5
546af28d8a2bef77ebafb38a72737cff,17384514,5
546af28d8a2bef77ebafb38a72737cff,13511356,5
546af28d8a2bef77ebafb38a72737cff,17407839,5
