user_id,item_id,rating
A3HYTFCWY87M1O,0810876809,5.0
A3HYTFCWY87M1O,0786401575,4.0
A3HYTFCWY87M1O,0786422777,4.0
A3HYTFCWY87M1O,1593932634,5.0
A3HYTFCWY87M1O,0810833778,5.0
A3HYTFCWY87M1O,078640857X,4.0
A3HYTFCWY87M1O,0810891611,5.0
A3HYTFCWY87M1O,0813160820,5.0
A3HYTFCWY87M1O,0972922652,5.0
A3HYTFCWY87M1O,0810827115,4.0
A3HYTFCWY87M1O,0786408367,5.0
A3HYTFCWY87M1O,0060809248,5.0
A3HYTFCWY87M1O,0691047812,4.0
A3HYTFCWY87M1O,1882766032,4.0
A3HYTFCWY87M1O,0838614558,4.0
A3S1GIFDSK5COY,0142425052,5.0
A3S1GIFDSK5COY,1469257165,5.0
A3S1GIFDSK5COY,0807072907,5.0
A38KA1KIY2SJ5E,0375407340,5.0
A38KA1KIY2SJ5E,0002259834,5.0
A38KA1KIY2SJ5E,020163371X,4.0
A38KA1KIY2SJ5E,0201924889,5.0
A38KA1KIY2SJ5E,0140559965,5.0
A38KA1KIY2SJ5E,0684832836,5.0
A38KA1KIY2SJ5E,0671666061,5.0
A38KA1KIY2SJ5E,0385495323,5.0
A3GM2S9XQ5ZL38,0201338718,5.0
A3GM2S9XQ5ZL38,0787940127,5.0
A3GM2S9XQ5ZL38,0195110129,5.0
A3GM2S9XQ5ZL38,0471197149,5.0
A3GM2S9XQ5ZL38,0875848710,5.0
A3GM2S9XQ5ZL38,047144510X,5.0
A3GM2S9XQ5ZL38,068483734X,5.0
A3GM2S9XQ5ZL38,0814404286,5.0
A3GM2S9XQ5ZL38,0028740599,5.0
A3GM2S9XQ5ZL38,0195117050,5.0
A3GM2S9XQ5ZL38,0787909580,5.0
A3GM2S9XQ5ZL38,0195121384,5.0
A3GM2S9XQ5ZL38,1857882407,5.0
A3GM2S9XQ5ZL38,0471974730,5.0
A3GM2S9XQ5ZL38,157675023X,5.0
A3GM2S9XQ5ZL38,1576752380,5.0
A3GM2S9XQ5ZL38,0891061223,5.0
A3GM2S9XQ5ZL38,1563271761,5.0
A3GM2S9XQ5ZL38,013147944X,5.0
A3GM2S9XQ5ZL38,0738200697,5.0
A3GM2S9XQ5ZL38,0875847544,5.0
A3GM2S9XQ5ZL38,0471295590,5.0
A3GM2S9XQ5ZL38,0787909475,5.0
A3GM2S9XQ5ZL38,0975276506,5.0
A3GM2S9XQ5ZL38,078795666X,5.0
A3GM2S9XQ5ZL38,0974038806,5.0
A3GM2S9XQ5ZL38,0787976253,5.0
A3GM2S9XQ5ZL38,0967796571,5.0
A3GM2S9XQ5ZL38,1118136268,5.0
A3GM2S9XQ5ZL38,0875849369,5.0
A3GM2S9XQ5ZL38,0814404359,5.0
A3GM2S9XQ5ZL38,0131531182,5.0
A3GM2S9XQ5ZL38,0884153568,5.0
A3GM2S9XQ5ZL38,0887308066,5.0
A3GM2S9XQ5ZL38,0553104624,5.0
A3GM2S9XQ5ZL38,0750670711,5.0
A3GM2S9XQ5ZL38,0071354816,5.0
A3GM2S9XQ5ZL38,0787900915,5.0
A3GM2S9XQ5ZL38,0787952753,5.0
A3GM2S9XQ5ZL38,0787940003,5.0
A3GM2S9XQ5ZL38,0471969699,5.0
A3GM2S9XQ5ZL38,0814413323,5.0
A3GM2S9XQ5ZL38,0814403484,5.0
A3GM2S9XQ5ZL38,0131439871,5.0
A3GM2S9XQ5ZL38,0814404545,5.0
A3GM2S9XQ5ZL38,0131451324,5.0
A3GM2S9XQ5ZL38,0875846165,5.0
A3GM2S9XQ5ZL38,0787945919,5.0
A3GM2S9XQ5ZL38,0884153975,5.0
A3GM2S9XQ5ZL38,1565112644,5.0
A3GM2S9XQ5ZL38,0787946028,5.0
A3GM2S9XQ5ZL38,0684850338,5.0
A3GM2S9XQ5ZL38,0787908223,5.0
A3GM2S9XQ5ZL38,0814404014,5.0
A3GM2S9XQ5ZL38,0814403255,5.0
A3GM2S9XQ5ZL38,156052488X,5.0
A3GM2S9XQ5ZL38,0787946575,5.0
A3GM2S9XQ5ZL38,0887308414,5.0
A3GM2S9XQ5ZL38,0967589398,5.0
A3GM2S9XQ5ZL38,0060753838,5.0
A3GM2S9XQ5ZL38,0887307930,5.0
A3GM2S9XQ5ZL38,0787947261,5.0
A3GM2S9XQ5ZL38,0787945935,5.0
A3GM2S9XQ5ZL38,0787909351,5.0
A3GM2S9XQ5ZL38,0787903035,5.0
A3GM2S9XQ5ZL38,089106110X,5.0
A3GM2S9XQ5ZL38,0470293713,5.0
A3GM2S9XQ5ZL38,1555422624,5.0
A3GM2S9XQ5ZL38,0787950742,5.0
A3GM2S9XQ5ZL38,0787902411,5.0
A3GM2S9XQ5ZL38,0787946257,5.0
A3GM2S9XQ5ZL38,0195126165,5.0
A3GM2S9XQ5ZL38,0131490508,5.0
A3GM2S9XQ5ZL38,0694522120,5.0
A3GM2S9XQ5ZL38,0131860828,5.0
A3GM2S9XQ5ZL38,0814402968,5.0
A3GM2S9XQ5ZL38,1576750221,5.0
A3GM2S9XQ5ZL38,0471292621,5.0
A3GM2S9XQ5ZL38,0874252237,5.0
A3GM2S9XQ5ZL38,0787946583,5.0
A3GM2S9XQ5ZL38,0131497863,5.0
A3GM2S9XQ5ZL38,0787946494,5.0
A3GM2S9XQ5ZL38,0198782039,5.0
A3GM2S9XQ5ZL38,0273650157,5.0
A3GM2S9XQ5ZL38,078794016X,5.0
A3GM2S9XQ5ZL38,0195117646,5.0
A3GM2S9XQ5ZL38,0375415572,5.0
A3GM2S9XQ5ZL38,0070014000,5.0
A3GM2S9XQ5ZL38,0787940046,5.0
A3GM2S9XQ5ZL38,0891061088,5.0
A3GM2S9XQ5ZL38,0262541157,5.0
A3GM2S9XQ5ZL38,0787909459,5.0
A3GM2S9XQ5ZL38,0787903620,5.0
A3GM2S9XQ5ZL38,0131863665,5.0
A3GM2S9XQ5ZL38,0875847471,5.0
A3GM2S9XQ5ZL38,0814403751,5.0
A3GM2S9XQ5ZL38,0131913646,5.0
A3GM2S9XQ5ZL38,0131423983,5.0
A3GM2S9XQ5ZL38,0787941840,5.0
A3GM2S9XQ5ZL38,0787902691,5.0
A2PI3XK1SIMVHO,1863735917,5.0
A2PI3XK1SIMVHO,075962190X,4.0
A2PI3XK1SIMVHO,0312426984,4.0
A382MBM8Y7FBR,0760327270,5.0
A382MBM8Y7FBR,184425528X,4.0
A382MBM8Y7FBR,0760336083,5.0
A382MBM8Y7FBR,0307473171,4.0
A382MBM8Y7FBR,0141027045,5.0
A382MBM8Y7FBR,189361851X,4.0
A382MBM8Y7FBR,1935007068,4.0
A382MBM8Y7FBR,0300091176,5.0
A382MBM8Y7FBR,0446554731,4.0
A382MBM8Y7FBR,0810969122,4.0
A382MBM8Y7FBR,1504730062,4.0
A382MBM8Y7FBR,0099427869,4.0
A382MBM8Y7FBR,0061876747,5.0
A382MBM8Y7FBR,999741165X,5.0
A382MBM8Y7FBR,1468306944,4.0
A382MBM8Y7FBR,B0007E9G6I,4.0
A382MBM8Y7FBR,146830898X,5.0
A382MBM8Y7FBR,1874557837,5.0
A382MBM8Y7FBR,1580070930,5.0
A382MBM8Y7FBR,0141188642,5.0
A382MBM8Y7FBR,159376006X,5.0
A382MBM8Y7FBR,0375811060,5.0
A382MBM8Y7FBR,031608686X,5.0
A382MBM8Y7FBR,0374142742,5.0
A382MBM8Y7FBR,1592231365,4.0
A382MBM8Y7FBR,000614182X,5.0
A382MBM8Y7FBR,0241257557,4.0
A382MBM8Y7FBR,1884313469,4.0
A382MBM8Y7FBR,0615301401,5.0
A382MBM8Y7FBR,1493161873,4.0
A382MBM8Y7FBR,0891418547,4.0
A382MBM8Y7FBR,0316769657,5.0
A382MBM8Y7FBR,1893618072,5.0
A382MBM8Y7FBR,1616286334,5.0
A382MBM8Y7FBR,1540744280,4.0
A382MBM8Y7FBR,1935007157,4.0
A382MBM8Y7FBR,0099513595,4.0
A382MBM8Y7FBR,0385497709,5.0
A382MBM8Y7FBR,0760337411,5.0
A382MBM8Y7FBR,0393034836,5.0
A382MBM8Y7FBR,067945232X,4.0
A382MBM8Y7FBR,3980883825,5.0
A382MBM8Y7FBR,0385484283,5.0
A382MBM8Y7FBR,0764305905,5.0
A382MBM8Y7FBR,189361882X,5.0
A382MBM8Y7FBR,1893618919,5.0
A382MBM8Y7FBR,1844254364,5.0
A382MBM8Y7FBR,0593062639,5.0
A382MBM8Y7FBR,0971865906,5.0
A382MBM8Y7FBR,193500722X,5.0
A382MBM8Y7FBR,1893618986,4.0
A382MBM8Y7FBR,1844253430,4.0
A382MBM8Y7FBR,0760334749,5.0
A382MBM8Y7FBR,0760341303,4.0
A382MBM8Y7FBR,0789322048,4.0
A382MBM8Y7FBR,0312328729,5.0
A382MBM8Y7FBR,1893618811,4.0
A382MBM8Y7FBR,1935007165,5.0
ACDCU9DXGZ4H3,1592336388,5.0
ACDCU9DXGZ4H3,0486481697,5.0
ACDCU9DXGZ4H3,B0007XWNBY,5.0
ACDCU9DXGZ4H3,161769181X,4.0
ACDCU9DXGZ4H3,0060774673,5.0
ACDCU9DXGZ4H3,144947408X,4.0
ACDCU9DXGZ4H3,0060394064,5.0
ACDCU9DXGZ4H3,0763639311,4.0
ACDCU9DXGZ4H3,0606358749,4.0
ACDCU9DXGZ4H3,0763647519,5.0
ACDCU9DXGZ4H3,0452288622,5.0
ACDCU9DXGZ4H3,0385333099,5.0
ACDCU9DXGZ4H3,034541182X,5.0
A1DIIMH8P109H9,0006530702,5.0
A1DIIMH8P109H9,1444714716,5.0
A1DIIMH8P109H9,0062736809,4.0
A22K80YII9K0ES,0802431321,4.0
A22K80YII9K0ES,1557287902,5.0
A22K80YII9K0ES,1586485059,5.0
A22K80YII9K0ES,0385503121,5.0
A22K80YII9K0ES,1893224074,5.0
A22K80YII9K0ES,1893693104,4.0
A14ZNRFQB2UJT,141656683X,5.0
A14ZNRFQB2UJT,0142800651,5.0
A14ZNRFQB2UJT,1988035198,4.0
A14ZNRFQB2UJT,0395779278,5.0
A14ZNRFQB2UJT,0393048667,5.0
A14ZNRFQB2UJT,1572331224,5.0
A14ZNRFQB2UJT,1478175559,4.0
A14ZNRFQB2UJT,1424180260,5.0
A14ZNRFQB2UJT,1616080620,5.0
A14ZNRFQB2UJT,1590790138,5.0
A14ZNRFQB2UJT,0395083664,4.0
A14ZNRFQB2UJT,B0006EVIKG,4.0
A14ZNRFQB2UJT,0385490925,5.0
A2H44B0MOUKM2P,0140298479,5.0
A2H44B0MOUKM2P,0060560118,5.0
A2H44B0MOUKM2P,055349256X,5.0
A19YHVQ1FA4YPB,1565041860,4.0
A19YHVQ1FA4YPB,0140350136,4.0
A19YHVQ1FA4YPB,0091821347,5.0
A19YHVQ1FA4YPB,0099240629,4.0
A19YHVQ1FA4YPB,0061990558,5.0
A1RTSGY2749P9Z,0735617929,5.0
A1RTSGY2749P9Z,1931836191,4.0
A1RTSGY2749P9Z,0061969621,5.0
A1RTSGY2749P9Z,1413308597,4.0
A1RTSGY2749P9Z,0470503696,5.0
A1RTSGY2749P9Z,0743536452,4.0
A1RTSGY2749P9Z,0061778710,5.0
A1RTSGY2749P9Z,0672327236,5.0
A1RTSGY2749P9Z,0881927449,5.0
A1RTSGY2749P9Z,1893115593,5.0
A1RTSGY2749P9Z,9812349553,4.0
A1RTSGY2749P9Z,1562059491,5.0
A1RTSGY2749P9Z,B000GTAOVK,5.0
A1RTSGY2749P9Z,0521785197,5.0
A1RTSGY2749P9Z,1928994296,4.0
A1RTSGY2749P9Z,0912045485,5.0
A1RTSGY2749P9Z,0679458557,4.0
A1RTSGY2749P9Z,1572318198,4.0
A1RTSGY2749P9Z,0672319691,5.0
A1RTSGY2749P9Z,0671880748,5.0
A1RTSGY2749P9Z,0307460568,5.0
A1RTSGY2749P9Z,0262691310,5.0
A1RTSGY2749P9Z,0671682490,5.0
A1RTSGY2749P9Z,1561586153,5.0
A1RTSGY2749P9Z,1861000871,5.0
A1RTSGY2749P9Z,1886411697,4.0
A1RTSGY2749P9Z,0887291996,5.0
A1RTSGY2749P9Z,0321344758,5.0
A1RTSGY2749P9Z,076033904X,5.0
A1RTSGY2749P9Z,0130621455,4.0
A1RTSGY2749P9Z,155566203X,5.0
A1RTSGY2749P9Z,0672320851,5.0
A1RTSGY2749P9Z,0619044306,5.0
A1RTSGY2749P9Z,0596007671,4.0
A1RTSGY2749P9Z,1893115178,5.0
A1RTSGY2749P9Z,0767914880,5.0
A1RTSGY2749P9Z,1592008143,5.0
A1RTSGY2749P9Z,067232718X,4.0
A1RTSGY2749P9Z,0201354934,5.0
A1RTSGY2749P9Z,1846283949,5.0
A1RTSGY2749P9Z,0743573765,5.0
A1RTSGY2749P9Z,0672321432,5.0
A1RTSGY2749P9Z,0672325438,5.0
A1RTSGY2749P9Z,0672329972,5.0
A1RTSGY2749P9Z,0201615770,4.0
A1RTSGY2749P9Z,1603200614,5.0
A1RTSGY2749P9Z,0143122797,5.0
A1RTSGY2749P9Z,0470402962,5.0
A1RTSGY2749P9Z,0130293636,5.0
A1RTSGY2749P9Z,1861004761,5.0
A1RWUHBU2I9F8R,0939936062,5.0
A1RWUHBU2I9F8R,1479601594,5.0
A1RWUHBU2I9F8R,0884873366,5.0
A385JC1KAFDWRX,0393070654,5.0
A385JC1KAFDWRX,0062123416,5.0
A385JC1KAFDWRX,1410452107,4.0
A385JC1KAFDWRX,0230340385,4.0
A385JC1KAFDWRX,0307476413,5.0
A385JC1KAFDWRX,030493528X,4.0
A2RZ7I99IMLVV6,0446576980,4.0
A2RZ7I99IMLVV6,1455525839,4.0
A2RZ7I99IMLVV6,0765317699,4.0
A2RZ7I99IMLVV6,1455525944,4.0
A2RZ7I99IMLVV6,0446525871,4.0
A2RZ7I99IMLVV6,1455525871,5.0
A2RZ7I99IMLVV6,1455536911,4.0
A2RZ7I99IMLVV6,0446580295,5.0
A2RZ7I99IMLVV6,1907222480,4.0
A2RZ7I99IMLVV6,B000XHUUZU,5.0
A2RZ7I99IMLVV6,0374214913,4.0
A2RZ7I99IMLVV6,1931882665,4.0
A2RZ7I99IMLVV6,1849816484,5.0
A2RZ7I99IMLVV6,1530514215,5.0
A2RZ7I99IMLVV6,0385537859,4.0
A2RZ7I99IMLVV6,1872883923,5.0
A2RZ7I99IMLVV6,0394301420,5.0
A2RZ7I99IMLVV6,0312104561,5.0
A2RZ7I99IMLVV6,0875423108,5.0
A2RZ7I99IMLVV6,0143017381,4.0
A2RZ7I99IMLVV6,0007207492,5.0
A2RZ7I99IMLVV6,1591431719,4.0
A2RZ7I99IMLVV6,0615870600,5.0
A2RZ7I99IMLVV6,1931882924,4.0
A2RZ7I99IMLVV6,1465089497,5.0
A2RZ7I99IMLVV6,1416505210,4.0
A2RZ7I99IMLVV6,076071875X,5.0
A2RZ7I99IMLVV6,0330274996,5.0
A2RZ7I99IMLVV6,0738743135,4.0
A2RZ7I99IMLVV6,1905723334,4.0
A2RZ7I99IMLVV6,1929763409,4.0
A2RZ7I99IMLVV6,1544219237,5.0
A222ULNB1A0VE9,006017322X,5.0
A222ULNB1A0VE9,1456763369,4.0
A222ULNB1A0VE9,0140030263,4.0
A2X29KOJNM84JC,0676601812,5.0
A2X29KOJNM84JC,1440230676,5.0
A2X29KOJNM84JC,1887790012,5.0
A3ITH6F35J8M2S,0470548681,5.0
A3ITH6F35J8M2S,0814439098,5.0
A3ITH6F35J8M2S,1567263577,5.0
A3ITH6F35J8M2S,1880410109,4.0
A3ITH6F35J8M2S,1567261558,5.0
A3ITH6F35J8M2S,0091944139,4.0
A2X52G8HFTEV32,0345503805,4.0
A2X52G8HFTEV32,078214327X,4.0
A2X52G8HFTEV32,0764547003,5.0
A2X52G8HFTEV32,1843795213,4.0
A2X52G8HFTEV32,1843794357,4.0
A2X52G8HFTEV32,0072906111,5.0
A2X52G8HFTEV32,0441016197,4.0
A109DZXQULGEUK,1453800379,5.0
A109DZXQULGEUK,0425143813,5.0
A109DZXQULGEUK,0674076087,5.0
A109DZXQULGEUK,1594037620,5.0
A109DZXQULGEUK,0684849577,5.0
A109DZXQULGEUK,0684801566,5.0
A109DZXQULGEUK,0615327478,5.0
A109DZXQULGEUK,0786120746,4.0
A109DZXQULGEUK,0691096392,5.0
A109DZXQULGEUK,0140209158,5.0
A109DZXQULGEUK,1556435312,5.0
A109DZXQULGEUK,1882577965,4.0
A3AG416CVA1T50,1512713708,5.0
A3AG416CVA1T50,142674224X,5.0
A3AG416CVA1T50,0375503110,5.0
A3AG416CVA1T50,0312578059,4.0
A3AG416CVA1T50,B009SRQSGQ,5.0
A3AG416CVA1T50,0755335058,5.0
A3AG416CVA1T50,B00AED1MQ4,5.0
A3AG416CVA1T50,1848090595,5.0
A3AG416CVA1T50,1848090560,5.0
A3AG416CVA1T50,0393048500,4.0
AH06XNF52OW67,0201616416,5.0
AH06XNF52OW67,0321117433,4.0
AH06XNF52OW67,0201432935,5.0
A3J92E7RDNE7IW,0099456761,5.0
A3J92E7RDNE7IW,0143016652,5.0
A3J92E7RDNE7IW,006052510X,5.0
AUQTOC67X67QK,0803207123,5.0
AUQTOC67X67QK,0460872419,5.0
AUQTOC67X67QK,0735100004,4.0
A1SLALQVV6JJF2,0971316821,5.0
A1SLALQVV6JJF2,0385350708,5.0
A1SLALQVV6JJF2,0375412093,5.0
A1SLALQVV6JJF2,014018998X,5.0
A1SLALQVV6JJF2,0451222229,4.0
A1SLALQVV6JJF2,0312244266,5.0
A32AKKZRP848H8,0764577689,5.0
A32AKKZRP848H8,0333593618,4.0
A32AKKZRP848H8,0596805780,4.0
A32AKKZRP848H8,0823411311,5.0
A32AKKZRP848H8,0072226315,5.0
A32AKKZRP848H8,020135358X,4.0
A2S7628UY6HGPL,0815627823,5.0
A2S7628UY6HGPL,1903111013,5.0
A2S7628UY6HGPL,0786402563,4.0
A2RVH0MLHM0UBZ,0201726831,5.0
A2RVH0MLHM0UBZ,1590840054,5.0
A2RVH0MLHM0UBZ,0140062254,5.0
A2RVH0MLHM0UBZ,0071424962,5.0
A2RVH0MLHM0UBZ,1565924649,5.0
A2RVH0MLHM0UBZ,1558606866,5.0
A2RVH0MLHM0UBZ,0345388852,5.0
A2RVH0MLHM0UBZ,1590591682,5.0
A2RVH0MLHM0UBZ,0399111875,4.0
A2RVH0MLHM0UBZ,0451165209,5.0
A2RVH0MLHM0UBZ,0130212229,5.0
A2RVH0MLHM0UBZ,1861004842,5.0
A2RVH0MLHM0UBZ,0201615894,5.0
A2RVH0MLHM0UBZ,1556229984,5.0
A2RVH0MLHM0UBZ,0596000006,4.0
A2RVH0MLHM0UBZ,0789722410,4.0
A2RVH0MLHM0UBZ,0130850845,5.0
A2RVH0MLHM0UBZ,0733305466,5.0
A2RVH0MLHM0UBZ,1565925254,5.0
A2RVH0MLHM0UBZ,1861005156,4.0
A2HU1P7XIA07QS,1621262162,5.0
A2HU1P7XIA07QS,0544102762,5.0
A2HU1P7XIA07QS,150277528X,5.0
A3IP6BCFJVE7KY,1565922603,4.0
A3IP6BCFJVE7KY,1565922573,5.0
A3IP6BCFJVE7KY,1565922433,5.0
A3IP6BCFJVE7KY,156592469X,4.0
A3P7MZMTMHM3PP,0671319779,5.0
A3P7MZMTMHM3PP,0671878654,4.0
A3P7MZMTMHM3PP,0671319639,4.0
A27SJKQN1VGP8B,0152048456,5.0
A27SJKQN1VGP8B,0570035635,4.0
A27SJKQN1VGP8B,0448424851,4.0
A2YMVHFS8CJ8AS,0399170871,5.0
A2YMVHFS8CJ8AS,0553588087,5.0
A2YMVHFS8CJ8AS,006001203X,5.0
A2VG8F8TL6AYDR,0936756683,5.0
A2VG8F8TL6AYDR,0571143059,4.0
A2VG8F8TL6AYDR,0001048767,5.0
A2VG8F8TL6AYDR,140123545X,5.0
A2VG8F8TL6AYDR,0151003130,4.0
A2VG8F8TL6AYDR,022405001X,4.0
A2VG8F8TL6AYDR,0330484540,5.0
A2VG8F8TL6AYDR,1859180426,5.0
A2VG8F8TL6AYDR,155583115X,5.0
A2VG8F8TL6AYDR,0306802872,5.0
A2VG8F8TL6AYDR,0312119186,5.0
A2VG8F8TL6AYDR,023113505X,5.0
A2VG8F8TL6AYDR,0312429479,5.0
A2VG8F8TL6AYDR,0674003020,4.0
A2VG8F8TL6AYDR,0394587391,5.0
A2VG8F8TL6AYDR,0140131558,5.0
A2VG8F8TL6AYDR,0140288481,5.0
A2VG8F8TL6AYDR,0140179275,5.0
A2VG8F8TL6AYDR,1582340374,5.0
A2VG8F8TL6AYDR,0876331207,5.0
A2VG8F8TL6AYDR,0140252622,5.0
A2VG8F8TL6AYDR,0140062866,5.0
A2VG8F8TL6AYDR,0811200744,4.0
A2VG8F8TL6AYDR,0140186476,5.0
A2VG8F8TL6AYDR,0670001457,5.0
A2VG8F8TL6AYDR,1559361670,4.0
A2VG8F8TL6AYDR,1401263127,5.0
A2VG8F8TL6AYDR,156389453X,5.0
A2VG8F8TL6AYDR,0811201848,5.0
A2VG8F8TL6AYDR,0679720456,5.0
A2VG8F8TL6AYDR,0571276717,4.0
A2VG8F8TL6AYDR,0571221211,5.0
A2VG8F8TL6AYDR,0261104012,4.0
A2VG8F8TL6AYDR,0192820281,4.0
A2VG8F8TL6AYDR,0192815377,5.0
A2VG8F8TL6AYDR,0030565073,5.0
AC8U63OCACRB8,0735700265,4.0
AC8U63OCACRB8,1861002130,4.0
AC8U63OCACRB8,0300109806,4.0
AC8U63OCACRB8,0672322285,5.0
AC8U63OCACRB8,1576103781,4.0
AC8U63OCACRB8,067944288X,5.0
AC8U63OCACRB8,1421402866,4.0
AC8U63OCACRB8,1576103757,5.0
AC8U63OCACRB8,1592003834,4.0
AC8U63OCACRB8,0195084497,4.0
A2OG1XL6DPRU45,0072121424,4.0
A2OG1XL6DPRU45,0201419750,5.0
A2OG1XL6DPRU45,1423487265,5.0
A2OG1XL6DPRU45,0201604604,5.0
A2OG1XL6DPRU45,0130143278,4.0
A2OG1XL6DPRU45,1861001274,4.0
A2OG1XL6DPRU45,B017YCEQJ2,5.0
A2OG1XL6DPRU45,020135473X,4.0
A2OG1XL6DPRU45,0470261293,4.0
A2OG1XL6DPRU45,1861002963,4.0
A3I3FPEP3L4ISO,0007166052,4.0
A3I3FPEP3L4ISO,0140440933,5.0
A3I3FPEP3L4ISO,0140440127,5.0
A3I3FPEP3L4ISO,0140449019,5.0
A3I3FPEP3L4ISO,0192836366,5.0
A3I3FPEP3L4ISO,0140447202,4.0
A3I3FPEP3L4ISO,0306808811,5.0
A3I3FPEP3L4ISO,0393009092,5.0
A2EICT18WT3DUM,0470171162,4.0
A2EICT18WT3DUM,0321743121,5.0
A2EICT18WT3DUM,0130105341,5.0
A3SED7WW1G06AT,094068554X,4.0
A3SED7WW1G06AT,1568601344,5.0
A3SED7WW1G06AT,1884956556,5.0
A3SED7WW1G06AT,1561589675,5.0
A3SED7WW1G06AT,0071377301,5.0
A3SED7WW1G06AT,0773771301,5.0
AKRRA38ARXNUV,0340820462,5.0
AKRRA38ARXNUV,1556617674,5.0
AKRRA38ARXNUV,1556617682,4.0
AKRRA38ARXNUV,0764229559,5.0
AKRRA38ARXNUV,0764281496,4.0
AKRRA38ARXNUV,0764229656,5.0
AKRRA38ARXNUV,0399528946,5.0
AKRRA38ARXNUV,0316024597,4.0
AKRRA38ARXNUV,0316777730,5.0
AKRRA38ARXNUV,142010456X,4.0
AKRRA38ARXNUV,0345479351,5.0
AKRRA38ARXNUV,0345441788,5.0
AKRRA38ARXNUV,0061986410,4.0
AO85U9UFEDS3T,013805763X,5.0
AO85U9UFEDS3T,0684809508,5.0
AO85U9UFEDS3T,1558604367,5.0
AO85U9UFEDS3T,1574410393,5.0
AO85U9UFEDS3T,0140176551,4.0
AO85U9UFEDS3T,0201877120,5.0
AO85U9UFEDS3T,0932633080,5.0
AO85U9UFEDS3T,0818677384,5.0
AO85U9UFEDS3T,0763603279,5.0
A1AY0TJQRCAHEQ,0981897797,5.0
A1AY0TJQRCAHEQ,0971046948,5.0
A1AY0TJQRCAHEQ,0993821812,5.0
A1AY0TJQRCAHEQ,0060558121,5.0
A1AY0TJQRCAHEQ,1461003326,4.0
A1AY0TJQRCAHEQ,0786000120,5.0
A1AY0TJQRCAHEQ,0971046913,5.0
A1AY0TJQRCAHEQ,0312078838,5.0
A1AY0TJQRCAHEQ,0789726769,4.0
AW73E7O2OTR2K,1930110456,5.0
AW73E7O2OTR2K,1565920740,5.0
AW73E7O2OTR2K,0201350874,5.0
AW73E7O2OTR2K,0201498413,5.0
AW73E7O2OTR2K,9812580999,5.0
AW73E7O2OTR2K,2879231744,5.0
AW73E7O2OTR2K,0762728108,4.0
AW73E7O2OTR2K,3926886463,5.0
AW73E7O2OTR2K,0938661086,4.0
A18AGXRY9NM37E,0024181900,5.0
A18AGXRY9NM37E,0743241924,5.0
A18AGXRY9NM37E,1565922921,5.0
A2IWUD1Z0S9XFL,0679748261,5.0
A2IWUD1Z0S9XFL,0394564782,4.0
A2IWUD1Z0S9XFL,0801487501,4.0
A2IWUD1Z0S9XFL,057110813X,5.0
A2IWUD1Z0S9XFL,0345466179,5.0
